,client_name,u_id,al_name,al_id,score,al_review,date
632,서윤아빠,662,토박이 한산 소곡주,257,3.5,맛있어요.종종이용할께요.,2022.03.31
633,손*찬,319,토박이 한산 소곡주,257,5.0,소곡주가 달긴 하네요 그래도 맛있어요,2021.05.20
634,송*석,95,토박이 한산 소곡주,257,4.5,살짝 단 맛이 강해서 호불호가 갈릴 수 있지만 주린이인 저로서는 너무 좋았습니다,2021.12.05
635,송우열,667,토박이 한산 소곡주,257,5.0,,2022.02.12
636,수수,674,토박이 한산 소곡주,257,5.0,,2021.11.29
637,술술쟁이,79,토박이 한산 소곡주,257,5.0,너무너무 맛있어요! 750ml로 산 게 아쉬워요ㅠㅠ 다음에 또 사마셔야겠어요~,2022.03.06
638,신*경,123,토박이 한산 소곡주,257,5.0,달달하면서 쉼없이 들어가요~~~,2022.02.18
639,신*한,696,토박이 한산 소곡주,257,3.0,좋네요 근데 일단 뚜껑 열면 다 드셔야겠네욬 다음날 먹었더니 맛이 달라요 하지만 싫지는 읺아요ㅋ 이걸 좋아하시는분은 이것도좋겠어욬,2021.02.04
640,안*오,399,토박이 한산 소곡주,257,4.5,실수로 4.5눌렀는데 왜 별점은 이전단계 안되나요 ㅠㅠ 이거 인생술이라 5점짜리인데 ㅠㅠㅠ,2021.11.06
641,양모네,664,토박이 한산 소곡주,257,5.0,달달하고 맛있어요!,2022.03.02
642,여*동,28,토박이 한산 소곡주,257,5.0,항상 술 장바구니에 담는 최애 민속주 한산소곡주!,2020.12.22
643,여*동,28,토박이 한산 소곡주,257,5.0,항상 술 장바구니에 담는 최애 민속주 한산소곡주!,2020.12.22
644,여*동,28,토박이 한산 소곡주,257,5.0,내 최애 전통주 ㅎㅎ,2020.12.07
645,여*호,94,토박이 한산 소곡주,257,3.0,생각했던 것 보다 너무 달아서. 제사상에 올라가는 법주 느낌? 페어링 안주를 잘 찾아 보는 것이 좋을 듯,2021.04.15
646,오*민,681,토박이 한산 소곡주,257,5.0,좋은 술을 알게되었습니다. 하루에 한잔 씩 냉장고에 넣어서 시원하게 먹어봐야겠습니다.,2021.09.24
647,오*하,687,토박이 한산 소곡주,257,5.0,좀 독특하더라구여 ㅎ 저한텐 쏘쏘ㅜㅜ,2021.09.08
648,왕*아,690,토박이 한산 소곡주,257,5.0,신랑이좋아사는줄이래요저는쓴데맛잇데용,2021.08.05
649,우아한냉혹,202,토박이 한산 소곡주,257,5.0,"포장이 안전하고 고급스럽게 잘 왔네요
맛은 이미 술담화에서 보증한 술이니 더 이상 표현하지 않겠습니다
좋은 자리에서 잘 마셨습니다",2022.02.22
650,우키쿠키,160,토박이 한산 소곡주,257,5.0,묵직한 단맛이 너무 매력적이 술이에요.,2021.03.15
651,원*희,688,토박이 한산 소곡주,257,5.0,선물용으로 아주 좋았어요,2021.09.08
652,유*기,349,토박이 한산 소곡주,257,4.0,"여기 소곡주가 맛있어서 재주문했어요~
진한달달함이 매력입니다",2021.05.24
653,유*기,349,토박이 한산 소곡주,257,5.0,여러 소곡주를 마셔봤는데 그중에 가장 맛이좋아서 구매했어요~ 달달한 청주계열로 누구나 좋아할만한 술이에요,2020.09.16
654,유*우,334,토박이 한산 소곡주,257,5.0,적당히 달고 적당한 도수인데 개인적으로 너무 좋아해서 정기적으로 구매하고 있습니다ㅎㅎ,2021.09.10
655,유*웅,287,토박이 한산 소곡주,257,5.0,독한 술으루못마시는편인데 도수에도 불구하고 부드럽게 넘어갔어요,2020.11.27
656,유난스러운쥴리,229,토박이 한산 소곡주,257,5.0,한산소곡주 좋아한다고 하는 사람들한테는 이걸 선물로 줘야해요!,2021.12.02
657,유난스러운쥴리,229,토박이 한산 소곡주,257,5.0,토박이요? 제가 마신 한산소곡주중에 최고였어요.,2021.02.17
658,윤*경,673,토박이 한산 소곡주,257,4.0,생각보다 걸쭉하네요~,2022.01.01
659,윤*민,253,토박이 한산 소곡주,257,5.0,가격대비 엄청 고급져보이는 술,2021.07.20
660,윤*진,111,토박이 한산 소곡주,257,4.5,달달하니 누구나 좋아할 맛입니다! 차게 해서 마시니 굿굿!,2021.11.03
661,이*곤,426,토박이 한산 소곡주,257,5.0,믿고 마시는 소곡주 아주 잘 받았습니다. 포장상태도 양호하고 감사히 잘 마시겠습니다.ㅎㅎ,2021.10.20
662,이*구,678,토박이 한산 소곡주,257,5.0,즐겨 마시던 거예요.,2021.10.02
663,이*규,198,토박이 한산 소곡주,257,5.0,선물용느로 구입했는데 만족합니다,2021.03.17
664,이*리,682,토박이 한산 소곡주,257,4.5,마셔보지는 못하고 지인께 선물했는데 참 좋아하셨습니다.,2021.09.12
665,이*민,167,토박이 한산 소곡주,257,4.5,향과 멋이 있는 술이었습니다.,2022.05.12
666,이*민,167,토박이 한산 소곡주,257,4.5,입맛에 딱입니다. 너무 맛있었습니다,2022.04.13
667,이*민,167,토박이 한산 소곡주,257,5.0,,2022.01.01
668,이*민,167,토박이 한산 소곡주,257,4.5,정말 최고입니당!! 맛있어요 ㅎㅎㅎ,2021.09.11
669,이*민,167,토박이 한산 소곡주,257,4.0,"너무 맛있었습니다
다음에도 또 주문하겠습니다",2021.05.04
670,이*상,324,토박이 한산 소곡주,257,4.5,소주정도만 마시다 할인하길래 처음 이번에 먹어봤는데 아 이게 술이구나 싶네요 다만 덜달면서 깊었으면 분명 이름값했을 텐데 싶어요 아무래도 가격인지라 다시 소주만 찾겠지만 병값 무슨 값 최대한 낮춰지면 한번씩 사먹게될것 같아요,2021.09.12
671,이*석,448,토박이 한산 소곡주,257,5.0,저렴하게 잘 구매했습니다,2021.09.08
672,이*수,501,토박이 한산 소곡주,257,5.0,깔끔하니 먹다가 골로 갈 앉은뱅이 술이네요 ㅎㅎ,2021.09.08
673,이*영,1,토박이 한산 소곡주,257,5.0,명절에 딱 적당한 술,2021.01.06
674,이*영,1,토박이 한산 소곡주,257,5.0,저희 사장님한테 선물했어요..저녁에 반주로 드시기 좋을듯하여..,2020.10.15
675,이*주,144,토박이 한산 소곡주,257,5.0,먹다보면 왜 앉은뱅이 술인지 알 수 있는 술이었어요. 한번 시작하면 나도 모르게 끝까지 다 마시는 술?,2021.09.21
676,이*지,497,토박이 한산 소곡주,257,5.0,말로만 들어보던 앉은뱅이술ㅋㅋ 왜 앉은뱅이 술이라 불리는지 알것같아요!! 달달하니 맛도 좋고 가격은 더 좋고!! 진짜 이런 가성비가 없어요ㅎㅎ 서로 홀짝홀짝 마시다가 1.5L를 다먹고 앉은뱅이 될뻔했네요ㅎㅎ 큰병으로 주문해서 좋은날 가족들과 좋은시간 이였습니다!! 달달해서 그런지 뭐때문인지 술이 병에(?)흐르거나 바닥에 흐르면 끈끈해지는 경우가 있었어요. 마실때 흘리지 말고 드세요!,2021.07.21
677,이*진,181,토박이 한산 소곡주,257,3.0,한약재 맛이 강합니다,2022.03.13
678,이*하,301,토박이 한산 소곡주,257,3.0,"기대를 많이 했는데 생각보다는 별로였어요ㅠㅠ
정말 제사상에 오른 술 마시는 느낌?",2021.07.30
679,이*현,69,토박이 한산 소곡주,257,5.0,좋아요. 향긋해요,2022.02.08
680,이*현,69,토박이 한산 소곡주,257,5.0,향긋해요. 한 잔 마시면 뭔가 건강해지는 느낌이예요.,2022.02.08
681,이*훈,53,토박이 한산 소곡주,257,5.0,,2022.06.24
682,이카루스,154,토박이 한산 소곡주,257,4.0,외국인 친구 선물로 구매했습니다.,2022.06.23
683,임*엽,663,토박이 한산 소곡주,257,5.0,"지난번 맛보고 역~쉬!!! 하는 마음에 여러뱡을 한꺼번에 주문하여
주위의 지인에게도 한병 선물하고
나머지는 술 많이 마시면 안되는 날에
조금씩 조금씩 마시고 있음.
달달한 맛이 있어서 한번에 빠르게 확확 들이키지 않아서 5잔에 1시간 반은 천천히 바틸 스 있음.",2022.03.11
684,임*엽,663,토박이 한산 소곡주,257,5.0,"소문대로 훌룡한 맛.
전하고 마시며 깜짝 놀랐음.
강력 추천. 배송료만 조금... 쌔서.
한꺼번에 많이 사야하나 고민중.",2021.11.11
685,임*준,106,토박이 한산 소곡주,257,5.0,앉아서 먹다보면 못일어날정도로 술이 계속 들어가네요 ??,2021.12.01
686,임*준,106,토박이 한산 소곡주,257,4.0,맛있습니다만 다른 한산소곡주에 비해 조금 떨어집니다. 다소 강하게 달아요. 가격 생각하면 괜찮은 것 같기도...,2021.09.12
687,장*,698,토박이 한산 소곡주,257,5.0,앉은뱅이 술이라길래 궁금해서 마셔봤어요. 생각보다 달달하지만 물리지는 않는 맛입니다,2020.11.13
688,장*복,646,토박이 한산 소곡주,257,5.0,말그대로 술술 넘어가는 술이네요. 알코올느낌도 별로 없고 달짝지근해서 맛있었습니다.,2020.12.28
689,전*현,655,토박이 한산 소곡주,257,4.5,술술 넘어가서 무서움,2022.06.30
690,정*렬,671,토박이 한산 소곡주,257,5.0,정말 맛있게 잘 먹고 있습니다 자주 이용하겠습니다,2022.01.23
691,정*렬,671,토박이 한산 소곡주,257,5.0,정말 맛있고 배달도 잘 되었습니다 자주 이용하겠습니다,2022.01.23
692,정*현,276,토박이 한산 소곡주,257,5.0,,2021.12.13
693,제미니맨,676,토박이 한산 소곡주,257,4.0,"너무 단맛이나서 제입맛엔 안맞았습니다.
개인차가있으니 직접 경험하시는편이 좋겠습니다.",2021.10.25
694,조*상,25,토박이 한산 소곡주,257,5.0,"마실 때마다 특유의 찐득함에 감탄합니다.
두고두고 음미하며 마시기 좋은 술입니다.",2021.06.02
695,조*상,25,토박이 한산 소곡주,257,5.0,"술맛이 좋아 한번 더 구입하였습니다.
곡주의 진한 맛이 훌륭합니다.
높은 도수의 술을 잘 못 드시는 여성분들도
이 술은 큰 부담없이 즐길 수 있겠네요.",2021.04.28
696,조*상,25,토박이 한산 소곡주,257,5.0,소곡주 특유의 세련되지 않은 누룩향이 술맛을 더 좋게 만드네요.,2021.04.11
697,조*현,285,토박이 한산 소곡주,257,5.0,,2022.06.26
698,주*림,675,토박이 한산 소곡주,257,5.0,"선물로 드렸는데, 받으신 분께서 좋아하셨어요!",2021.11.10
699,주*황,693,토박이 한산 소곡주,257,4.0,왜 앉은뱅이 술인지 알겠네요,2021.06.03
700,주드,652,토박이 한산 소곡주,257,4.5,달달구리 미쳤따리 크,2022.07.20
701,지*영,685,토박이 한산 소곡주,257,5.0,"차이때문에 알게되었는데 너무 맛있고 좋네여
자주 이용할꺼같아여",2021.09.09
702,째깍,658,토박이 한산 소곡주,257,5.0,좀 단가 싶어도 입에 오래 남지 않아서 좋아요. 큰거 주문하길 잘했다고 생각됩니다.,2022.06.15
703,최*람,686,토박이 한산 소곡주,257,3.5,약간 도수가 높지만 맛있었어요,2021.09.08
704,최*영,504,토박이 한산 소곡주,257,5.0,저번엔 가족들이랑 먹고 이번엔 친구들이랑 먹었는데 역시 반응 좋아요 달달하니 잘 넘어간다고 ㅎㅎ 근데 1.8리터는 역시 너무 컸어요... 담부턴 작은걸로 여러개 시키려구요ㅠ,2021.02.21
705,최*영,504,토박이 한산 소곡주,257,5.0,술의 쓴 맛을 싫어하는 사람이 먹으면 좋을 것 같아요. 16도인데도 전혀 강한 느낌 없이 부드럽게 넘어가고 삼키고 나면 향긋한 누룩향이 올라와서 너무 맛있었어요. 가벼운 단맛은 아니고 꿀처럼 진득한 단맛이 있어서 간단하게 채소랑 버섯 구워서 같이 먹었는데 딱 좋더라구요. 엄마아빠가 50대이신데 두분 다 좋아하셨어요.,2021.01.14
706,최*용,654,토박이 한산 소곡주,257,5.0,맛있어요. 금방 없어져요,2022.07.05
707,최*진,376,토박이 한산 소곡주,257,5.0,달짝지근하고 맛있게 마실 수 있어요.,2021.04.20
708,탈퇴회원,43,토박이 한산 소곡주,257,5.0,되게 진해서 살짝만 마셔도 알딸딸해요,2022.04.19
709,탈퇴회원,43,토박이 한산 소곡주,257,4.0,"단 걸 많이 안좋아하시면 달다고 느끼실 수도 있지만, 살짝 고소한 단맛에 목넘김이 좋은 술입니다. 모임 친구들이 다들 좋아해서 어디서 이런 술을 구해왔냐고 칭찬받았습니다:3",2021.01.30
710,퍼스트맨,112,토박이 한산 소곡주,257,5.0,,2021.12.15
711,퍼스트맨,112,토박이 한산 소곡주,257,5.0,,2021.12.15
712,하*록,697,토박이 한산 소곡주,257,5.0,친구들과 같이 먹었는데 정말 맛있었어요. 심지어 친구들이 어디서 구매 했는지 물어보더라구요 ㅎㅎ 소곡주는 이 제품만 계속 먹을 것 같아요!,2021.01.21
713,혀놔,64,토박이 한산 소곡주,257,5.0,"예전에 우희열 명인의 한산소곡주를 마시고 엄청 맛있게 마신 기억이 나는데, 술담화에서 토박이 양조장의 한산소곡주를 판매하는 것을 보고 한 번 구매했어요!

와... 상세페이지 설명 그대로입니다! 누룩향이 비교적 강하지 않아 더 부드럽게 술술 넘어가요! 처음이라 작은 병을 샀는데, 큰 병으로 살 걸 후회되네요ㅠㅠ. 추천합니다!",2020.09.10
714,홍*훈,533,토박이 한산 소곡주,257,5.0,이상없이 잘 받았습니다,2021.09.28
715,황*주,261,토박이 한산 소곡주,257,4.5,좋은 맛 강력한 맛 괜찮은 맛,2022.02.24
716,GERRARD,573,고흥 유자주 8%,194,5.0,"유자의 달콤하면서 씨의 쌉싸름한 맛이 좋습니다.
도수가 적당해서 와이프와 맛있게 먹었습니다.
정말 탕수육과 잘어울리네요",2021.12.15
717,Goyu,751,고흥 유자주 8%,194,5.0,저희 아이 이름이 고유 예요♡ 고유라는 술이 있다고 해서 검색하고 또 검색해서 주문했어요. 지인들에게 나눠주려고 한번에 5병 주문했습니다. 잘마실게요~,2022.03.08
718,JKLEE,700,고흥 유자주 8%,194,4.5,처음은 달고 끝은 상큼합니다. 맛있어서 다시 주문합니다.,2022.08.09
719,JKLEE,700,고흥 유자주 8%,194,4.5,처음은 달고 끝은 상큼합니다. 맛있어서 다시 주문합니다.,2022.08.09
720,Ohshe,773,고흥 유자주 8%,194,4.5,"사실 츠루우메유즈와 비슷한 국산술을 찾다 고유를 발견해 주문했습니다. 기대보다는 향이 연하고 곡주의 끝맛이 좀 달랐지만 그래도 가볍게 반주하기에 좋습니다. 안전한 포장,배송 감사합니다.",2022.01.07
721,PushingFe,770,고흥 유자주 8%,194,5.0,"고기랑 먹었는데 넘맛잌ㅅ엇음
소주 좀 타서 먹어도 맛있엇어요",2022.01.16
722,SOHEE,746,고흥 유자주 8%,194,5.0,"열자마자 나는 유자향이 찐이예요
알콜향도 강하지 않고 끝에만 살짝 나는게 대박입니다
과일소주같은 인공적인 맛이랑 차원이 달라요",2022.03.18
723,badirls,769,고흥 유자주 8%,194,5.0,,2022.01.17
724,darkfom,768,고흥 유자주 8%,194,5.0,선물 드렸는데 좋아하시더라구요 굿!,2022.01.19
725,gjwwjddn,702,고흥 유자주 8%,194,4.0,,2022.08.02
726,kjh4737,12,고흥 유자주 8%,194,5.0,유자주인데 유자향은 많이 나지만 맛은 유자맛은 많이 나지 않습니다. 그래도 맛있게 마셨습니다.,2022.01.21
727,kyc3526,758,고흥 유자주 8%,194,5.0,,2022.02.22
728,musiquatro,761,고흥 유자주 8%,194,4.0,유자향 가득 달짝상콤하니 좋네요!,2022.02.16
729,ringo24,656,고흥 유자주 8%,194,5.0,"구정때 가족과 함께하고자 구매했어요.
많이 이쁘네요~ 맛도 좋길 바랍니다.",2022.01.24
730,rkwlskim,749,고흥 유자주 8%,194,5.0,너무 맛있어요!!!,2022.03.09
731,summitb,711,고흥 유자주 8%,194,5.0,"와 유자차 아니쥬?
앉음뱅이 술인듯 겁나 맛있어요",2022.06.15
732,wonghyen,255,고흥 유자주 8%,194,5.0,병도 예쁘고 맛있어요!,2021.12.17
733,yomi486,705,고흥 유자주 8%,194,5.0,"배송 최고네요 ㅎ ㅎ
맛이 너무너무 기대됩니다",2022.07.19
734,간장게장,258,고흥 유자주 8%,194,5.0,친구 생일 선물로 주문해줬는데 아주 만족합니다! 배송도 빠르고 맛있구요 ^^,2022.04.27
735,강*묵,794,고흥 유자주 8%,194,4.0,,2021.07.03
