c_id,c_name,id,alname,al_star,date
414,로즈버블,147,술아 국화주,5,2022.01.23
414,로즈버블,147,술아 국화주,5,2021.12.11
414,로즈버블,103,술아 매화주,5,2022.04.18
414,로즈버블,105,술아 연화주,5,2022.04.18
414,로즈버블,87,천비향 약주,5,2022.04.18
414,로즈버블,148,우렁이쌀 청주,5,2022.04.18
414,로즈버블,358,려 고구마 증류소주 40%,5,2021.11.18
414,로즈버블,1128,모월 로 25%,5,2022.04.18
414,로즈버블,89,문경바람 오크 40%,5,2022.04.18
414,로즈버블,1105,솔섬 17%,5,2022.04.18
414,로즈버블,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2021.12.11
414,로즈버블,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2022.01.23
414,로즈버블,222,요새로제,4.5,2021.12.11
415,루리링,350,동몽,4,2022.01.31
416,루카스좌,90,문경바람 백자 40%,5,2022.05.30
416,루카스좌,89,문경바람 오크 40%,5,2022.06.08
416,루카스좌,334,안동소주 일품 21%,5,2022.06.08
417,루피아빠,77,매실원주,4.5,2021.12.04
418,룰루푸하하,1092,안동소주 일품 40% 골드,5,2022.01.27
419,뤄비,1049,금설,3,2022.06.28
419,뤄비,1054,만월 40%,4,2022.05.24
419,뤄비,1214,"유채꽃, 제주",5,2022.07.03
419,뤄비,224,혼디주,5,2022.06.28
420,류*민,77,매실원주,5,2022.01.18
420,류*민,70,서울의 밤,5,2022.01.18
421,류*영,130,니모메,4.5,2022.07.05
421,류*영,93,솔송주,4.5,2022.07.05
421,류*영,1214,"유채꽃, 제주",5,2022.07.05
421,류*영,1214,"유채꽃, 제주",5,2022.07.05
421,류*영,190,고도리 복숭아 와인,5,2022.07.05
421,류*영,224,혼디주,4.5,2022.07.05
422,류*용,346,설하담,4,2021.08.30
423,류*우,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.14
423,류*우,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.09
423,류*우,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.09
423,류*우,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.12.20
424,류*욱,81,추사 40%,5,2022.03.10
424,류*욱,98,허니비 와인,5,2022.03.10
425,류*현,133,담은,4,2021.07.10
425,류*현,310,담화탁주,3.5,2021.07.25
425,류*현,310,담화탁주,4.5,2021.07.10
425,류*현,257,토박이 한산 소곡주,4.5,2022.01.21
425,류*현,89,문경바람 오크 40%,4,2022.04.16
426,류*흠,194,고흥 유자주 8%,4,2021.09.04
426,류*흠,93,솔송주,5,2021.11.29
426,류*흠,324,려 증류소주 40%,4.5,2021.09.10
428,리갱,93,솔송주,5,2022.08.04
428,리갱,1167,진도 아리랑 홍주 40%,5,2022.08.04
428,리갱,1224,허니문배,5,2022.08.04
429,리앙이,194,고흥 유자주 8%,5,2022.02.26
429,리앙이,81,추사 40%,5,2022.02.26
430,릿터,1094,고도리 샤인머스캣 와인 (망고포도),3,2022.03.03
431,링링,194,고흥 유자주 8%,5,2021.11.17
431,링링,1094,고도리 샤인머스캣 와인 (망고포도),5,2021.11.17
431,링링,190,고도리 복숭아 와인,5,2021.11.17
432,마미라이더,77,매실원주,5,2022.04.19
433,마용,190,고도리 복숭아 와인,5,2022.05.10
433,마용,96,허니문 와인,4.5,2022.05.10
434,마이시나리오,125,고소리술 29%,4,2021.12.06
434,마이시나리오,254,꿀샘16,4.5,2021.12.06
434,마이시나리오,1064,"동백꽃, 제주",3,2021.12.26
435,마정,1007,겨울소주 45%,5,2022.01.28
435,마정,1054,만월 40%,5,2022.01.25
435,마정,1016,미르 40%,5,2022.01.25
435,마정,326,밀담 40%,5,2022.01.25
435,마정,334,안동소주 일품 21%,5,2022.01.26
435,마정,335,안동소주 일품 40%,5,2022.01.26
435,마정,1167,진도 아리랑 홍주 40%,5,2022.01.25
435,마정,81,추사 40%,4.5,2022.01.26
436,마포토끼,77,매실원주,5,2021.11.13
437,만혁,227,진맥소주 40%,3,2022.02.15
438,망지,1147,보일러 틀어놨어,5,2022.02.23
440,맥도리아롯데날드,197,단상지교,4.5,2022.05.17
440,맥도리아롯데날드,194,고흥 유자주 8%,5,2022.05.17
440,맥도리아롯데날드,1216,안동 국화주 32%,5,2022.05.24
441,머스튼,153,붉은 원숭이,4,2022.07.08
441,머스튼,153,붉은 원숭이,4,2022.07.08
441,머스튼,358,려 고구마 증류소주 40%,5,2022.07.08
441,머스튼,1064,"동백꽃, 제주",4.5,2022.07.08
441,머스튼,224,혼디주,5,2022.07.08
442,멋진우리,75,술취한 원숭이,5,2020.08.03
442,멋진우리,278,시향가,5,2020.12.21
442,멋진우리,88,택이,5,2021.01.26
442,멋진우리,310,담화탁주,5,2021.01.26
442,멋진우리,65,감사,5,2021.01.26
442,멋진우리,226,복단지,5,2021.01.26
442,멋진우리,194,고흥 유자주 8%,5,2020.10.07
442,멋진우리,93,솔송주,5,2020.10.07
442,멋진우리,231,삼양춘 청주,5,2020.12.21
442,멋진우리,254,꿀샘16,5,2020.12.21
442,멋진우리,254,꿀샘16,5,2020.10.07
442,멋진우리,77,매실원주,5,2020.11.24
442,멋진우리,77,매실원주,5,2020.10.07
442,멋진우리,77,매실원주,5,2020.09.09
442,멋진우리,77,매실원주,5,2020.08.03
442,멋진우리,66,술샘16,5,2020.12.21
442,멋진우리,66,술샘16,5,2020.10.07
442,멋진우리,276,왕율주 33%,5,2020.12.21
442,멋진우리,294,고도리 자두 와인,5,2021.01.26
442,멋진우리,293,고도리 체리 와인,5,2021.01.26
442,멋진우리,352,금이산 복숭아 와인,5,2021.03.31
442,멋진우리,220,스윗마마,5,2021.01.26
442,멋진우리,308,와쥬블루,5,2021.01.26
442,멋진우리,222,요새로제,5,2021.01.26
442,멋진우리,222,요새로제,5,2021.01.26
442,멋진우리,222,요새로제,5,2020.12.21
442,멋진우리,222,요새로제,5,2020.11.24
442,멋진우리,82,추사 애플 와인,5,2020.11.23
443,멜호빵이,194,고흥 유자주 8%,4.5,2022.04.14
443,멜호빵이,93,솔송주,5,2022.07.07
443,멜호빵이,77,매실원주,4.5,2022.06.27
443,멜호빵이,70,서울의 밤,4.5,2022.04.19
443,멜호빵이,1064,"동백꽃, 제주",4,2022.07.04
444,면국,194,고흥 유자주 8%,5,2022.07.04
445,면허따고싶다,1167,진도 아리랑 홍주 40%,3.5,2022.04.06
446,명*나,1049,금설,5,2021.12.25
447,모깅,72,삼양춘 탁주,4,2021.12.03
448,모냥,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2022.02.18
449,모발이풍성한사람,1147,보일러 틀어놨어,5,2021.12.09
450,목만축였어,64,면천 두견주,4,2021.07.20
450,목만축였어,194,고흥 유자주 8%,5,2021.07.20
450,목만축였어,76,홍삼명주,5,2021.07.20
450,목만축였어,162,문배술 40%,5,2022.06.27
450,목만축였어,276,왕율주 33%,5,2022.06.27
451,무인도,95,담솔,2.5,2022.05.02
451,무인도,280,커피냑,3.5,2022.05.02
452,무파마,224,혼디주,4.5,2022.07.19
453,무화식당,194,고흥 유자주 8%,5,2022.06.08
453,무화식당,194,고흥 유자주 8%,5,2022.06.08
453,무화식당,202,겨울소주 25%,5,2022.06.08
453,무화식당,254,꿀샘16,5,2022.06.08
453,무화식당,77,매실원주,5,2022.06.08
453,무화식당,77,매실원주,5,2022.06.08
453,무화식당,70,서울의 밤,5,2022.06.08
454,묵키키,81,추사 40%,5,2022.02.11
454,묵키키,81,추사 40%,5,2022.02.11
455,문*경,133,담은,5,2020.06.22
455,문*경,198,술공방 9.0,5,2020.09.04
455,문*경,75,술취한 원숭이,4,2020.06.23
455,문*경,241,오매백주,5,2020.07.13
455,문*경,240,오산 막걸리,5,2020.09.04
455,문*경,138,오희,5,2020.06.22
455,문*경,310,담화탁주,5,2021.03.29
455,문*경,310,담화탁주,5,2021.01.05
455,문*경,226,복단지,5,2020.09.04
455,문*경,147,술아 국화주,5,2020.05.29
455,문*경,103,술아 매화주,5,2020.09.04
455,문*경,225,경성 과하주,5,2020.05.27
455,문*경,257,토박이 한산 소곡주,5,2020.09.10
455,문*경,194,고흥 유자주 8%,5,2020.09.04
455,문*경,93,솔송주,5,2020.07.17
455,문*경,231,삼양춘 청주,5,2020.09.04
455,문*경,281,제주 몬순 커피주,4,2020.11.18
455,문*경,202,겨울소주 25%,5,2020.09.04
455,문*경,95,담솔,5,2020.09.11
455,문*경,95,담솔,4,2020.08.28
455,문*경,77,매실원주,5,2020.04.23
455,문*경,162,문배술 40%,5,2020.11.09
455,문*경,181,병영소주,5,2021.01.05
455,문*경,255,부자진,5,2020.09.11
455,문*경,70,서울의 밤,5,2020.09.11
455,문*경,66,술샘16,4,2020.05.22
455,문*경,299,술샘19,4,2021.01.05
455,문*경,115,이도 22%,5,2020.09.10
455,문*경,81,추사 40%,5,2020.09.04
455,문*경,280,커피냑,4,2020.11.18
455,문*경,190,고도리 복숭아 와인,5,2020.09.10
455,문*경,196,고도리 화이트 청수 와인,5,2020.09.10
455,문*경,100,오미로제 프리미어,5,2020.10.14
455,문*경,222,요새로제,5,2020.09.04
455,문*경,224,혼디주,4,2020.07.13
457,문*문,335,안동소주 일품 40%,5,2021.10.19
458,문*봉,75,술취한 원숭이,5,2021.12.22
459,문*선,1147,보일러 틀어놨어,4,2022.03.03
459,문*선,257,토박이 한산 소곡주,5,2021.09.05
460,문*식,200,구기홍주,5,2022.07.08
460,문*식,70,서울의 밤,5,2022.06.29
461,문*신,1099,삼양춘 탁주 라이트,5,2022.02.11
461,문*신,304,능이주,5,2022.02.11
462,문*아,254,꿀샘16,5,2022.03.07
463,문*원,64,면천 두견주,5,2022.05.24
463,문*원,64,면천 두견주,5,2021.11.12
463,문*원,197,단상지교,5,2022.03.27
464,문*훈,94,고운달 오크,5,2021.10.10
465,문*희,147,술아 국화주,4.5,2022.06.23
465,문*희,254,꿀샘16,5,2022.06.23
465,문*희,81,추사 40%,5,2022.06.23
466,문경새재,202,겨울소주 25%,5,2022.02.22
466,문경새재,70,서울의 밤,5,2022.03.04
466,문경새재,70,서울의 밤,5,2022.02.22
466,문경새재,70,서울의 밤,5,2022.02.05
466,문경새재,1012,이도 25%,5,2022.02.27
466,문경새재,1013,이도 32%,5,2022.02.27
466,문경새재,1166,한주 25%,3,2022.03.04
467,문영산,193,고도리 화이트 와인 (스위트),5,2022.07.12
468,뭉치,135,복순도가 손 막걸리,5,2022.03.17
469,뭉치언니,141,구름을 벗삼아,5,2022.07.13
469,뭉치언니,148,우렁이쌀 청주,5,2022.06.21
470,뭐마실까고민,362,별산 막걸리,5,2021.12.31
470,뭐마실까고민,362,별산 막걸리,5,2021.12.23
470,뭐마실까고민,346,설하담,5,2021.12.20
470,뭐마실까고민,346,설하담,5,2021.12.12
470,뭐마실까고민,226,복단지,4,2021.12.12
470,뭐마실까고민,1061,시나브로 에뚜왈 로제 스파클링 와인,5,2021.12.31
470,뭐마실까고민,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2021.12.23
470,뭐마실까고민,96,허니문 와인,5,2021.12.17
471,미가,353,부자진 오미자,4.5,2022.05.24
472,미소유,1147,보일러 틀어놨어,5,2022.03.20
473,민*리,141,구름을 벗삼아,5,2021.10.11
473,민*리,133,담은,5,2021.10.11
473,민*리,133,담은,5,2021.10.11
473,민*리,198,술공방 9.0,5,2021.10.11
474,민*영,304,능이주,5,2022.05.10
474,민*영,1111,신애유자,5,2022.05.08
474,민*영,1064,"동백꽃, 제주",5,2022.05.08
474,민*영,1064,"동백꽃, 제주",5,2022.05.08
475,민*준,133,담은,4,2021.12.22
476,민정이이,354,금산인삼주 약주,5,2022.01.21
477,민트주,257,토박이 한산 소곡주,5,2022.02.22
478,밀밀,1107,막시모,5,2021.11.07
478,밀밀,1065,모리,4,2021.11.10
479,밍랑둥,1049,금설,5,2022.02.09
480,밍쇼니,254,꿀샘16,5,2022.02.18
480,밍쇼니,77,매실원주,5,2022.02.18
481,바다해진후,1132,그랑꼬또 랑 로제와인,4.5,2022.05.23
482,바리파파,224,혼디주,5,2022.06.24
483,바보창이,257,토박이 한산 소곡주,5,2022.01.24
483,바보창이,70,서울의 밤,5,2022.01.24
484,바지가인사하면하의,1113,두레앙 일반증류주 35%,4.5,2022.08.09
485,바차타카,1187,서설,5,2022.06.15
485,바차타카,197,단상지교,5,2022.06.15
485,바차타카,148,우렁이쌀 청주,5,2022.06.15
486,박*,194,고흥 유자주 8%,5,2022.05.20
486,박*,70,서울의 밤,5,2021.07.20
486,박*,70,서울의 밤,5,2021.07.20
487,박**람,1051,궁중술 왕주,5,2022.03.13
488,박*건,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.16
489,박*경,310,담화탁주,5,2021.07.20
489,박*경,1112,두레앙 22%,5,2022.05.04
489,박*경,309,시나브로 에뚜왈 화이트 스파클링 와인,5,2022.05.04
489,박*경,222,요새로제,5,2021.09.29
490,박*권,257,토박이 한산 소곡주,5,2021.10.18
490,박*권,202,겨울소주 25%,5,2021.10.18
490,박*권,1092,안동소주 일품 40% 골드,5,2022.03.19
490,박*권,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.03.19
491,박*규,324,려 증류소주 40%,5,2021.10.31
491,박*규,70,서울의 밤,5,2021.09.09
492,박*남,135,복순도가 손 막걸리,5,2020.11.16
493,박*두,310,담화탁주,4,2021.05.02
493,박*두,257,토박이 한산 소곡주,5,2021.05.02
494,박*라,202,겨울소주 25%,5,2021.01.25
495,박*래,190,고도리 복숭아 와인,4,2022.06.23
496,박*린,89,문경바람 오크 40%,5,2020.11.08
496,박*린,120,세인트하우스 가시오가피 와인,5,2020.11.16
497,박*문,231,삼양춘 청주,5,2020.07.16
498,박*민,306,대왕 산삼 생 막걸리,5,2022.01.21
498,박*민,145,맑은 문희주,4,2020.02.19
498,박*민,208,세종대왕어주 약주,5,2020.03.19
498,박*민,87,천비향 약주,5,2020.03.04
498,박*민,231,삼양춘 청주,4,2020.05.19
498,박*민,224,혼디주,3,2020.04.23
499,박*범,77,매실원주,5,2022.07.02
499,박*범,77,매실원주,5,2021.07.20
499,박*범,66,술샘16,5,2021.02.10
499,박*범,66,술샘16,5,2020.07.18
500,박*빈,194,고흥 유자주 8%,3,2020.09.24
500,박*빈,1020,고소리술 40%,4,2022.01.02
500,박*빈,1092,안동소주 일품 40% 골드,5,2021.12.22
501,박*삭,77,매실원주,5,2022.06.18
502,박*석,275,문삼이공 잣,3,2021.03.02
502,박*석,283,문삼이공 약주,4,2021.03.02
503,박*섭,77,매실원주,4,2022.06.22
504,박*성,133,담은,3,2020.07.23
504,박*성,1050,한청,5,2022.04.28
504,박*성,70,서울의 밤,5,2020.06.18
504,박*성,190,고도리 복숭아 와인,5,2021.05.14
505,박*수,1147,보일러 틀어놨어,4.5,2021.12.20
505,박*수,135,복순도가 손 막걸리,5,2021.07.01
505,박*수,1203,매화깊은밤,5,2022.07.08
505,박*수,151,삼양춘 약주,5,2022.01.28
505,박*수,257,토박이 한산 소곡주,4.5,2021.12.16
505,박*수,249,문배술 2병 헤리티지 선물세트,5,2021.09.23
505,박*수,202,겨울소주 25%,5,2021.07.01
505,박*수,202,겨울소주 25%,5,2021.07.01
505,박*수,345,려 증류소주 25%,4.5,2021.07.01
505,박*수,219,댄싱파파,4,2021.12.08
505,박*수,277,애플사이더 헤베,4.5,2021.12.08
505,박*수,222,요새로제,5,2022.02.24
506,박*숙,133,담은,5,2020.01.16
507,박*식,318,배꽃 필 무렵 잣잎,4.5,2021.09.02
507,박*식,89,문경바람 오크 40%,5,2021.09.02
508,박*연,75,술취한 원숭이,5,2022.07.21
508,박*연,197,단상지교,5,2022.04.15
508,박*연,145,맑은 문희주,5,2022.07.21
508,박*연,225,경성 과하주,5,2022.07.21
508,박*연,1107,막시모,5,2022.07.21
508,박*연,1107,막시모,4.5,2022.07.21
508,박*연,77,매실원주,5,2021.06.04
508,박*연,70,서울의 밤,5,2021.07.21
508,박*연,1013,이도 32%,5,2022.07.21
508,박*연,81,추사 40%,5,2022.07.21
508,박*연,1214,"유채꽃, 제주",4.5,2022.05.20
508,박*연,1064,"동백꽃, 제주",5,2021.12.22
508,박*연,222,요새로제,5,2022.05.02
508,박*연,222,요새로제,5,2021.12.22
509,박*영,1147,보일러 틀어놨어,4,2021.12.17
509,박*영,133,담은,4,2021.05.20
509,박*영,75,술취한 원숭이,5,2022.06.07
509,박*영,128,펀치 쌀 바나나,5,2021.09.12
509,박*영,254,꿀샘16,4.5,2022.05.02
509,박*영,70,서울의 밤,4,2020.08.22
509,박*영,299,술샘19,5,2022.07.07
509,박*영,224,혼디주,4.5,2022.05.24
510,박*완,254,꿀샘16,4.5,2021.12.14
511,박*용,257,토박이 한산 소곡주,4,2021.10.02
511,박*용,354,금산인삼주 약주,4,2021.10.02
511,박*용,354,금산인삼주 약주,4,2021.08.10
511,박*용,77,매실원주,5,2020.12.01
511,박*용,70,서울의 밤,4,2019.12.25
511,박*용,334,안동소주 일품 21%,5,2022.04.13
511,박*용,81,추사 40%,5,2022.04.13
512,박*우,87,천비향 약주,5,2022.01.24
512,박*우,225,경성 과하주,5,2022.01.10
512,박*우,354,금산인삼주 약주,4,2021.09.30
512,박*우,1049,금설,5,2021.08.19
512,박*우,357,려 고구마 증류소주 25%,2.5,2021.12.13
512,박*우,77,매실원주,5,2022.01.10
512,박*우,1021,문경바람 오크 25%,4.5,2022.01.10
512,박*우,276,왕율주 33%,2.5,2022.01.10
512,박*우,193,고도리 화이트 와인 (스위트),5,2022.01.10
512,박*우,193,고도리 화이트 와인 (스위트),5,2022.01.10
513,박*욱,1043,만월 24%,4,2022.01.15
513,박*욱,1092,안동소주 일품 40% 골드,4,2022.01.15
513,박*욱,1094,고도리 샤인머스캣 와인 (망고포도),5,2022.01.15
513,박*욱,309,시나브로 에뚜왈 화이트 스파클링 와인,3,2022.01.15
514,박*운,1105,솔섬 17%,5,2022.04.19
515,박*원,75,술취한 원숭이,5,2022.03.01
515,박*원,124,괴산 세종 찰옥수수,5,2021.02.28
515,박*원,225,경성 과하주,5,2020.12.24
515,박*원,89,문경바람 오크 40%,5,2021.04.01
515,박*원,89,문경바람 오크 40%,5,2021.02.28
515,박*원,162,문배술 40%,5,2022.03.01
515,박*원,326,밀담 40%,5,2022.03.01
515,박*원,326,밀담 40%,5,2021.04.01
516,박*은,117,우도 땅콩 전통주,5,2021.09.06
516,박*은,151,삼양춘 약주,5,2022.01.04
516,박*은,257,토박이 한산 소곡주,5,2021.09.06
516,박*은,257,토박이 한산 소곡주,5,2021.09.06
516,박*은,194,고흥 유자주 8%,4.5,2021.12.13
516,박*은,231,삼양춘 청주,5,2022.01.04
516,박*은,76,홍삼명주,5,2021.12.13
517,박*이,194,고흥 유자주 8%,5,2021.07.20
518,박*정,133,담은,5,2021.03.06
518,박*정,324,려 증류소주 40%,5,2022.01.01
518,박*정,1167,진도 아리랑 홍주 40%,5,2022.01.16
519,박*조,133,담은,5,2022.02.03
519,박*조,310,담화탁주,5,2021.03.04
519,박*조,144,백년향,5,2022.02.03
519,박*조,1050,한청,5,2022.02.03
519,박*조,130,니모메,5,2022.02.03
519,박*조,231,삼양춘 청주,5,2020.07.18
519,박*조,202,겨울소주 25%,5,2022.02.03
519,박*조,67,미르 25%,5,2020.07.18
519,박*조,70,서울의 밤,5,2020.07.18
519,박*조,81,추사 40%,5,2022.02.03
520,박*주,257,토박이 한산 소곡주,5,2021.08.31
521,박*준,275,문삼이공 잣,3.5,2022.02.22
521,박*준,346,설하담,3.5,2022.02.22
521,박*준,226,복단지,4,2021.12.21
521,박*준,197,단상지교,4,2022.02.22
521,박*준,76,홍삼명주,5,2021.01.17
521,박*준,202,겨울소주 25%,5,2021.05.24
521,박*준,202,겨울소주 25%,5,2021.05.15
521,박*준,182,병영사또,5,2021.12.09
521,박*준,181,병영소주,5,2021.12.09
522,박*지,133,담은,5,2021.09.24
522,박*지,133,담은,5,2021.05.24
522,박*지,133,담은,5,2020.11.26
522,박*지,346,설하담,5,2021.06.15
522,박*지,346,설하담,5,2021.05.24
522,박*지,75,술취한 원숭이,4.5,2021.09.13
522,박*지,151,삼양춘 약주,5,2020.11.26
522,박*지,257,토박이 한산 소곡주,5,2021.02.27
522,박*지,194,고흥 유자주 8%,5,2021.02.27
522,박*지,304,능이주,5,2021.06.29
522,박*지,231,삼양춘 청주,5,2021.04.06
522,박*지,77,매실원주,5,2021.05.04
522,박*지,77,매실원주,5,2021.04.03
522,박*지,70,서울의 밤,5,2021.04.03
522,박*지,1167,진도 아리랑 홍주 40%,5,2022.01.05
523,박*진,1147,보일러 틀어놨어,3.5,2022.03.26
523,박*진,1147,보일러 틀어놨어,5,2022.03.20
523,박*진,362,별산 막걸리,5,2022.07.05
523,박*진,318,배꽃 필 무렵 잣잎,5,2022.02.17
523,박*진,153,붉은 원숭이,3.5,2022.01.28
523,박*진,208,세종대왕어주 약주,4,2022.01.28
523,박*진,93,솔송주,4.5,2021.10.26
523,박*진,93,솔송주,3,2020.03.11
523,박*진,148,우렁이쌀 청주,5,2020.03.11
523,박*진,202,겨울소주 25%,5,2021.12.01
523,박*진,202,겨울소주 25%,5,2021.07.24
523,박*진,77,매실원주,4,2020.03.11
